,CaseName,ours_TotalRunningTime,ours_RunningTime_1,ours_RunningTime_2,ours_RunningTime_3,ours_RunningTime_4,ours_RunningTime_5,ours_RunningTime_6,ours_DSC_AUC,ours_NSD_AUC,ours_DSC_Final,ours_NSD_Final,ours_DSC_1,ours_DSC_2,ours_DSC_3,ours_DSC_4,ours_DSC_5,ours_DSC_6,ours_NSD_1,ours_NSD_2,ours_NSD_3,ours_NSD_4,ours_NSD_5,ours_NSD_6,spacing,shape,ours_voxel_counts,has_bbox,ours_object_shapes,modality,segvol_DSC_AUC,segvol_NSD_AUC,segvol_DSC_Final,segvol_NSD_Final,segvol_DSC_1,segvol_DSC_2,segvol_DSC_3,segvol_DSC_4,segvol_DSC_5,segvol_DSC_6,segvol_NSD_1,segvol_NSD_2,segvol_NSD_3,segvol_NSD_4,segvol_NSD_5,segvol_NSD_6,vista3d_DSC_AUC,vista3d_NSD_AUC,vista3d_DSC_Final,vista3d_NSD_Final,vista3d_DSC_1,vista3d_DSC_2,vista3d_DSC_3,vista3d_DSC_4,vista3d_DSC_5,vista3d_DSC_6,vista3d_NSD_1,vista3d_NSD_2,vista3d_NSD_3,vista3d_NSD_4,vista3d_NSD_5,vista3d_NSD_6,sammed3d_DSC_AUC,sammed3d_NSD_AUC,sammed3d_DSC_Final,sammed3d_NSD_Final,sammed3d_DSC_1,sammed3d_DSC_2,sammed3d_DSC_3,sammed3d_DSC_4,sammed3d_DSC_5,sammed3d_DSC_6,sammed3d_NSD_1,sammed3d_NSD_2,sammed3d_NSD_3,sammed3d_NSD_4,sammed3d_NSD_5,sammed3d_NSD_6,nninteractive_TotalRunningTime,nninteractive_RunningTime_1,nninteractive_RunningTime_2,nninteractive_RunningTime_3,nninteractive_RunningTime_4,nninteractive_RunningTime_5,nninteractive_RunningTime_6,nninteractive_DSC_AUC,nninteractive_NSD_AUC,nninteractive_DSC_Final,nninteractive_NSD_Final,nninteractive_DSC_1,nninteractive_DSC_2,nninteractive_DSC_3,nninteractive_DSC_4,nninteractive_DSC_5,nninteractive_DSC_6,nninteractive_NSD_1,nninteractive_NSD_2,nninteractive_NSD_3,nninteractive_NSD_4,nninteractive_NSD_5,nninteractive_NSD_6,nninteractive_num_class,nninteractive_runtime_upperbound
367,CT_GTVpEnhance_segrap_0043,3.391125440597534,0.5218968391418457,0.5800046920776367,0.6014399528503418,0.5304121971130371,0.5654387474060059,0.591933012008667,3.192656530978021,3.284849957123152,0.8189863547758285,0.862835201753103,0.6904937935328223,0.7684347181008903,0.7931505493417796,0.8029763193637921,0.8028191258340901,0.8189863547758285,0.6496665163628941,0.7546218400893684,0.8023296392388194,0.8396721158055871,0.8341196811575097,0.862835201753103,[0.55566406 0.55566406 3.        ],"(25, 512, 512)",[6525389   28211],True,"[[0, 24, 246, 291, 220, 295]]",CT,3.163373058,3.275510427,0.790843264,0.818877607,0.790843264,0.790843264,0.790843264,0.790843264,0.790843264,0.790843264,0.818877607,0.818877607,0.818877607,0.818877607,0.818877607,0.818877607,3.025227367,2.994408138,0.749241428,0.736504115,0.0,0.781815316,0.757839036,0.751661115,0.750198844,0.749241428,0.0,0.782913564,0.751457807,0.743556533,0.739684958,0.736504115,0.743141949,0.0,0.185785487,0.0,0.184350111,0.185785487,0.185785487,0.185785487,0.185785487,0.185785487,0.0,0.0,0.0,0.0,0.0,0.0,45.20980262756348,7.57697606086731,7.512166261672974,7.5206298828125,7.442734003067017,7.514034271240234,7.643262147903442,2.9566942419982234,2.976440551584678,0.8010670276511457,0.8363089532191632,0.4582769743002809,0.596540590405904,0.7167598584322842,0.7760092717790226,0.7651213027583915,0.8010670276511457,0.4088443506123628,0.5839152273877076,0.7313992200217249,0.7638156706112633,0.7711135706482545,0.8363089532191632,1.0,90.0
368,CT_GTVpEnhance_segrap_0060,3.0705490112304688,0.5019547939300537,0.5048997402191162,0.5128939151763916,0.5226345062255859,0.5135970115661621,0.5145690441131592,3.4145805936094096,3.801688886014088,0.8584531581687828,0.966627448896204,0.818073153239302,0.8340814806935433,0.8620542169901627,0.8476568002092681,0.8586022569788161,0.8584531581687828,0.8866418472981248,0.8963472149279574,0.9565350828129472,0.9447277559622316,0.9689387153268276,0.966627448896204,[0.56152344 0.56152344 3.        ],"(22, 512, 512)",[5742664   24504],True,"[[0, 21, 178, 247, 223, 301]]",CT,3.323967778,3.703632307,0.830991945,0.925908077,0.830991945,0.830991945,0.830991945,0.830991945,0.830991945,0.830991945,0.925908077,0.925908077,0.925908077,0.925908077,0.925908077,0.925908077,3.108372951,3.229254579,0.766967197,0.785796682,0.0,0.795354508,0.783220438,0.774339861,0.769651799,0.766967197,0.0,0.851990849,0.816812635,0.8015655,0.791982678,0.785796682,0.469981052,0.0,0.117495263,0.0,0.117495263,0.117495263,0.117495263,0.117495263,0.117495263,0.117495263,0.0,0.0,0.0,0.0,0.0,0.0,44.70473670959473,7.341829299926758,7.381192684173584,7.395429611206055,7.4374306201934814,7.729692220687866,7.419162273406982,2.648951730203369,2.683162045632686,0.7803975181407088,0.8176096362383474,0.5946353024564202,0.6189169340187856,0.6417520503441853,0.582063584119787,0.7254788696596501,0.7803975181407088,0.6540070239217844,0.6040518774641185,0.6507972935468453,0.5791877918121096,0.7423462034224982,0.8176096362383474,1.0,90.0
369,CT_GTVpEnhance_segrap_0069,3.29390549659729,0.5442845821380615,0.5507729053497314,0.5430526733398438,0.5650968551635742,0.5486104488372803,0.5420880317687988,3.2266877607064384,3.5202825861834706,0.8283715411785564,0.9241512022940503,0.7863906320035858,0.7988059545162938,0.8008913941141771,0.7939626979022701,0.8182449208425662,0.8283715411785564,0.8294132657316373,0.8634016520291944,0.8769556062173024,0.8500668955831928,0.8994836572213532,0.9241512022940503,[0.5078125 0.5078125 3.       ],"(19, 512, 512)",[4946761   33975],True,"[[0, 18, 184, 233, 210, 283]]",CT,3.206455713,3.651430001,0.801613928,0.9128575,0.801613928,0.801613928,0.801613928,0.801613928,0.801613928,0.801613928,0.9128575,0.9128575,0.9128575,0.9128575,0.9128575,0.9128575,2.751764972,2.967753594,0.74810164,0.823734407,0.0,0.654355143,0.703500859,0.672559187,0.674476534,0.74810164,0.0,0.698103105,0.745143556,0.738123984,0.723567298,0.823734407,1.05894072,1.366592714,0.26473518,0.341648179,0.26473518,0.26473518,0.26473518,0.26473518,0.26473518,0.26473518,0.341648179,0.341648179,0.341648179,0.341648179,0.341648179,0.341648179,45.72669434547424,7.543358564376831,7.67392110824585,7.432836055755615,7.925112009048462,7.601208209991455,7.55025839805603,2.9382169040693613,3.1445186444795628,0.7647414392359537,0.8248158233447828,0.5891205131367954,0.6891508865034375,0.7388164868741036,0.7389608011606125,0.7334934531649493,0.7647414392359537,0.6514054419855243,0.7393177572216045,0.7735878633172864,0.7819413525402068,0.806922638338876,0.8248158233447828,1.0,90.0
370,CT_GTVpEnhance_segrap_0072,3.488459348678589,0.5673460960388184,0.5940475463867188,0.5741467475891113,0.5742583274841309,0.5837383270263672,0.5949223041534424,3.378653785131858,3.856353877246759,0.8430239297838867,0.964067844975812,0.8292110603754439,0.8482017129698657,0.851349991614959,0.8453695692740937,0.8363214028659295,0.8430239297838867,0.9444741172995292,0.9575623173907932,0.968715564229575,0.9666364146757356,0.9601868171581462,0.964067844975812,[0.50097656 0.50097656 3.        ],"(23, 512, 512)",[6000697   28615],True,"[[0, 22, 187, 244, 220, 292]]",CT,3.27740655,3.724913236,0.819351637,0.931228309,0.819351637,0.819351637,0.819351637,0.819351637,0.819351637,0.819351637,0.931228309,0.931228309,0.931228309,0.931228309,0.931228309,0.931228309,3.165293253,3.566109042,0.802948272,0.915037935,0.0,0.753089687,0.80138241,0.784025823,0.80186604,0.802948272,0.0,0.830994252,0.903458956,0.876710121,0.912923872,0.915037935,0.484102312,0.0,0.121025578,0.0,0.121025578,0.121025578,0.121025578,0.121025578,0.121025578,0.121025578,0.0,0.0,0.0,0.0,0.0,0.0,42.47974491119385,6.8613269329071045,7.344750165939331,6.936507701873779,7.071486234664917,7.314952373504639,6.950721502304077,2.309514775439004,2.552095750083786,0.6934292226676099,0.7570206464952097,0.4476971552436926,0.515954782078369,0.5693069306930693,0.5283451486862731,0.6071706936866719,0.6934292226676099,0.603000432267627,0.6147062605005538,0.659134771611075,0.5627754688485234,0.6443220561263062,0.7570206464952097,1.0,90.0
371,CT_GTVpEnhance_segrap_0089,3.3519845008850098,0.5621347427368164,0.5501039028167725,0.5271697044372559,0.5597524642944336,0.5693678855895996,0.5834558010101318,3.208497490711972,3.9354776739913904,0.8076226870474658,0.9864040618020252,0.777174191564598,0.7844586444940591,0.7881450040717617,0.8086306880518259,0.8156811328176216,0.8076226870474658,0.9584542719768816,0.9642882608537428,0.9841333878136108,0.9863864882424108,0.9896116366074844,0.9864040618020252,[0.45898438 0.45898438 3.        ],"(17, 512, 512)",[4438883   17565],True,"[[0, 16, 201, 249, 226, 300]]",CT,2.946286405,3.66663603,0.736571601,0.916659007,0.736571601,0.736571601,0.736571601,0.736571601,0.736571601,0.736571601,0.916659007,0.916659007,0.916659007,0.916659007,0.916659007,0.916659007,3.171861946,3.844507501,0.786153414,0.961355796,0.0,0.783957878,0.796074095,0.79874477,0.791987435,0.786153414,0.0,0.944564898,0.960366676,0.967468958,0.96371152,0.961355796,0.322143845,0.0,0.080535961,0.0,0.071994329,0.080535961,0.080535961,0.080535961,0.080535961,0.080535961,0.0,0.0,0.0,0.0,0.0,0.0,44.952088594436646,7.533032178878784,7.4222731590271,7.511178731918335,7.465594291687012,7.472156286239624,7.547853946685791,3.0267364495048104,3.7126337056360175,0.7842334540492311,0.9594865125964808,0.5257825495236655,0.669383660417581,0.7474948820170241,0.7766184102704179,0.775814599983962,0.7842334540492311,0.7026031231372546,0.8365636785359686,0.909464270302355,0.9418338837039344,0.9633104560635036,0.9594865125964808,1.0,90.0
372,CT_GTVpEnhance_segrap_0091,3.217921018600464,0.528904914855957,0.5215768814086914,0.5245561599731445,0.5688822269439697,0.5323631763458252,0.541637659072876,3.3520263650599165,3.8112291871838,0.8549231408392189,0.9637937855474914,0.8009544801925138,0.8174436356395336,0.8249391837102442,0.8430431507586356,0.8478606423516604,0.8549231408392189,0.877179834884928,0.9174283028811048,0.9302763911466704,0.9671288830669432,0.9732128687558884,0.9637937855474914,[0.54492188 0.54492188 3.        ],"(21, 512, 512)",[5482873   22151],True,"[[0, 20, 245, 299, 226, 300]]",CT,3.259852312,3.483000738,0.814963078,0.870750184,0.814963078,0.814963078,0.814963078,0.814963078,0.814963078,0.814963078,0.870750184,0.870750184,0.870750184,0.870750184,0.870750184,0.870750184,2.893902967,3.002670823,0.720006456,0.747540837,0.0,0.731851615,0.72495293,0.722297012,0.720723989,0.720006456,0.0,0.758514945,0.752672391,0.748713922,0.748256619,0.747540837,0.616372796,0.0,0.154093199,0.0,0.154093199,0.154093199,0.154093199,0.154093199,0.154093199,0.154093199,0.0,0.0,0.0,0.0,0.0,0.0,45.18444013595581,7.530894756317139,7.780512571334839,7.42781400680542,7.558105707168579,7.427083253860474,7.46002984046936,2.6562461676256444,2.9107825462752634,0.743358319310591,0.8363019554801251,0.2759456264775414,0.5121456436931079,0.6124111451253048,0.6519063266051218,0.7641767143933685,0.743358319310591,0.551730753267667,0.5582383962992594,0.6601023639662481,0.695260052076697,0.8581499543426266,0.8363019554801251,1.0,90.0
373,CT_GTVpEnhance_segrap_0093,3.7582287788391113,0.5754971504211426,0.6265847682952881,0.600388765335083,0.6754839420318604,0.6179819107055664,0.6622922420501709,3.3623174735386825,3.664901517135554,0.8571395065203115,0.9410825969949492,0.8141379903225014,0.809754957948292,0.8320341905247566,0.8509817300565863,0.8458543207230379,0.8571395065203115,0.832196501661907,0.8468564015027484,0.8978381403094438,0.9376861185650058,0.9354077590122556,0.9410825969949492,[0.52148438 0.52148438 3.        ],"(31, 512, 512)",[8082953   43511],True,"[[0, 30, 257, 315, 215, 282]]",CT,3.260569591,3.549277257,0.815142398,0.887319314,0.815142398,0.815142398,0.815142398,0.815142398,0.815142398,0.815142398,0.887319314,0.887319314,0.887319314,0.887319314,0.887319314,0.887319314,2.988914412,3.08986497,0.776156514,0.817452711,0.0,0.588296171,0.748488272,0.76908762,0.789112179,0.776156514,0.0,0.583851094,0.767764341,0.796779603,0.824669124,0.817452711,1.038357104,1.432891036,0.260690019,0.354089197,0.179958698,0.25270471,0.261276336,0.259693385,0.260690019,0.260690019,0.0,0.375321385,0.360048663,0.354047886,0.354089197,0.354089197,46.0863561630249,7.520488262176514,7.782896995544434,7.442004919052124,8.083310604095459,7.424664497375488,7.832990884780884,2.698358157957873,2.510753762481257,0.7661766618967087,0.7854039401662485,0.4931168895248433,0.5615868681637713,0.6710848944249065,0.6723955233629937,0.6909959751397323,0.7661766618967087,0.3790487662041847,0.4374059981580553,0.6308151067974468,0.606276823182722,0.6622568633389362,0.7854039401662485,1.0,90.0
374,CT_GTVpEnhance_segrap_0095,2.957045555114746,0.4944291114807129,0.4905400276184082,0.4867827892303467,0.485924482345581,0.4977633953094482,0.501605749130249,3.5155851368417084,3.5799660341546424,0.8788581365019562,0.9046265057469054,0.8285171618504952,0.8526554167579808,0.8800396797279104,0.8850467957419447,0.8847418847418848,0.8788581365019562,0.7756643033735899,0.8269406103411843,0.8899655037330219,0.9096003560963866,0.9146166162811892,0.9046265057469054,[1.00976562 1.00976562 3.        ],"(17, 256, 256)",[1107295    6817],True,"[[0, 16, 90, 118, 114, 149]]",CT,3.079764653,2.923766611,0.769941163,0.730941653,0.769941163,0.769941163,0.769941163,0.769941163,0.769941163,0.769941163,0.730941653,0.730941653,0.730941653,0.730941653,0.730941653,0.730941653,2.940124349,2.634800045,0.778167578,0.735557513,0.0,0.741446094,0.725013221,0.682668155,0.772636138,0.778167578,0.0,0.633894007,0.659327828,0.561429489,0.729316969,0.735557513,1.233849576,0.850979068,0.308462394,0.212744767,0.244285778,0.308462394,0.308462394,0.308462394,0.308462394,0.308462394,0.20396161,0.212744767,0.212744767,0.212744767,0.212744767,0.212744767,41.50408363342285,6.732311010360718,7.770852565765381,6.810229301452637,6.7339465618133545,6.728237867355347,6.728506326675415,2.8028973463872493,2.315062269784372,0.7264406779661017,0.6062504826139279,0.5009840515778758,0.7104384598263966,0.7268173645003853,0.6889685967352317,0.6686718162553832,0.7264406779661017,0.4381288814823079,0.62070278663008,0.6016034900102115,0.5541923548076266,0.5457897903445297,0.6062504826139279,1.0,90.0
375,CT_GTVpEnhance_segrap_0103,3.2295517921447754,0.5151238441467285,0.5245475769042969,0.49859619140625,0.5610027313232422,0.5639557838439941,0.5663256645202637,3.0459998359699223,3.404979175641228,0.7661198332538316,0.8667419527759842,0.6946511713164938,0.7557308355928025,0.7600490246993082,0.7594089077193346,0.7656165691279625,0.7661198332538316,0.7535993640198367,0.8416954269013376,0.8421342255400392,0.8426347952428923,0.8659914650196356,0.8667419527759842,[0.44628906 0.44628906 3.        ],"(16, 512, 512)",[4174945   19359],True,"[[0, 15, 209, 249, 228, 288]]",CT,2.641374007,3.048733949,0.660343502,0.762183487,0.660343502,0.660343502,0.660343502,0.660343502,0.660343502,0.660343502,0.762183487,0.762183487,0.762183487,0.762183487,0.762183487,0.762183487,2.881681842,3.507434766,0.766397103,0.881336808,0.0,0.639530528,0.701852069,0.701973973,0.774891985,0.766397103,0.0,0.862187663,0.888440491,0.852294212,0.894937827,0.881336808,1.655113062,2.08594505,0.413778265,0.521486262,0.413778265,0.413778265,0.413778265,0.413778265,0.413778265,0.413778265,0.521486262,0.521486262,0.521486262,0.521486262,0.521486262,0.521486262,45.870097637176514,7.549495220184326,7.4343767166137695,7.474911451339722,8.252640008926392,7.705468416213989,7.453205823898315,3.084244604592844,3.666421030096185,0.8129972842917719,0.9515432529460852,0.6852556418408298,0.7322213959417826,0.7380478548618503,0.7877139577823244,0.785873451831891,0.8129972842917719,0.8758592436486667,0.8428686564827398,0.8728846939061528,0.9513989326128824,0.9449314488627376,0.9515432529460852,1.0,90.0
376,CT_GTVpNCCT_segrap_0020,3.283767938613892,0.5417191982269287,0.54538893699646,0.5540692806243896,0.5444316864013672,0.5420835018157959,0.5560753345489502,3.355585765726153,3.717059069619815,0.8525585754451734,0.9466471726956586,0.8407157524200646,0.8323931058631289,0.8356457191714275,0.8309917824819176,0.8464724234186568,0.8525585754451734,0.9286512564451176,0.9273972900227292,0.9276138996992987,0.9118560482779974,0.9405668902833244,0.9466471726956586,[0.57714844 0.57714844 3.        ],"(25, 512, 512)",[6527284   26316],True,"[[0, 24, 249, 293, 219, 299]]",CT,3.256510613,3.661253057,0.814127653,0.915313264,0.814127653,0.814127653,0.814127653,0.814127653,0.814127653,0.814127653,0.915313264,0.915313264,0.915313264,0.915313264,0.915313264,0.915313264,2.925323991,2.86545053,0.724574448,0.70094087,0.0,0.739471878,0.737146403,0.728589129,0.727565296,0.724574448,0.0,0.752946754,0.724878261,0.706896702,0.706731755,0.70094087,0.474911746,0.0,0.118727937,0.0,0.119277088,0.118727937,0.118727937,0.118727937,0.118727937,0.118727937,0.0,0.0,0.0,0.0,0.0,0.0,45.32060503959656,7.541615724563599,7.467807292938232,7.6309287548065186,7.429993152618408,7.581692218780518,7.668567895889282,2.875139832686529,3.211655822020006,0.7987496590932931,0.9095849559999164,0.6043005556897801,0.6661477530276322,0.7070498331718867,0.705795802009334,0.7298454914448456,0.7987496590932931,0.6323801299205549,0.7270372670722277,0.7865776788321541,0.7867655608188607,0.820001470832919,0.9095849559999164,1.0,90.0
377,CT_GTVpNCCT_segrap_0022,3.159786939620972,0.489945650100708,0.5312881469726562,0.5478096008300781,0.5423555374145508,0.5164422988891602,0.5319457054138184,3.1538158011988866,3.518009073558275,0.7859855515262271,0.8907710545701035,0.7681725339420882,0.7873218178769076,0.8051527860994607,0.7997756258856873,0.7622337045121715,0.7859855515262271,0.8280891273708318,0.865356582243506,0.8987019425107585,0.8961040961989706,0.8451392164417416,0.8907710545701035,[0.58789062 0.58789062 3.        ],"(17, 512, 512)",[4442320   14128],True,"[[0, 16, 247, 291, 229, 286]]",CT,2.865809313,3.072313826,0.716452328,0.768078456,0.716452328,0.716452328,0.716452328,0.716452328,0.716452328,0.716452328,0.768078456,0.768078456,0.768078456,0.768078456,0.768078456,0.768078456,2.71872444,2.731882707,0.692416943,0.717140008,0.0,0.668531981,0.667405414,0.68264224,0.688202325,0.692416943,0.0,0.647147615,0.652425993,0.691545577,0.705767325,0.717140008,1.829151754,2.448349741,0.492645124,0.64144045,0.082163044,0.309026138,0.443025876,0.492645124,0.492645124,0.492645124,0.0,0.550309321,0.569593955,0.64144045,0.64144045,0.64144045,45.29621481895447,7.350889205932617,7.569854259490967,7.533087253570557,7.503793239593506,7.948963403701782,7.389627456665039,2.484489761307312,2.789108098107669,0.6813186813186813,0.7993065681982345,0.2338893766461808,0.6153727427072079,0.6374916163648559,0.5518730158730158,0.6467794170564951,0.6813186813186813,0.5298286467083421,0.5910283948794965,0.6731183396006466,0.6712468861398401,0.7495753908283167,0.7993065681982345,1.0,90.0
378,CT_GTVpNCCT_segrap_0028,3.306640386581421,0.5240204334259033,0.5500750541687012,0.5563123226165771,0.5631780624389648,0.5651953220367432,0.5478591918945312,2.61889103272518,2.7136480035584025,0.6694773535577172,0.7216797576010108,0.5928213656431273,0.6289625360230547,0.6387758211619251,0.6650388150468776,0.6658564517259915,0.6694773535577172,0.5466075895328986,0.6197329806469136,0.6291961125031867,0.6994881803211035,0.7142573416101499,0.7216797576010108,[0.52832031 0.52832031 3.        ],"(24, 512, 512)",[6275879   15577],True,"[[0, 23, 250, 295, 230, 297]]",CT,2.461820994,2.876391166,0.615455248,0.719097791,0.615455248,0.615455248,0.615455248,0.615455248,0.615455248,0.615455248,0.719097791,0.719097791,0.719097791,0.719097791,0.719097791,0.719097791,2.327896968,2.50636108,0.55813132,0.582696894,0.0,0.650156168,0.586712035,0.572276877,0.564764312,0.55813132,0.0,0.786296116,0.621639863,0.604977909,0.595246803,0.582696894,0.187575409,0.0,0.046940587,0.0,0.050004126,0.046731224,0.046899458,0.046899458,0.046940587,0.046940587,0.0,0.0,0.0,0.0,0.0,0.0,42.04687643051148,7.192039728164673,6.96713662147522,6.875185489654541,7.351599216461182,6.84863805770874,6.812277317047119,2.8036600487276324,3.4380670690881194,0.7375186289120715,0.8974067693068529,0.5704203930157571,0.584941298470427,0.6919473566807941,0.7382116660845267,0.7122710622710623,0.7375186289120715,0.7066316845990899,0.7688906746266263,0.8464838132118742,0.8761315173196691,0.8823030165898368,0.8974067693068529,1.0,90.0
379,CT_GTVpNCCT_segrap_0045,3.7168002128601074,0.6023879051208496,0.6354694366455078,0.6008162498474121,0.6231801509857178,0.6149230003356934,0.6400234699249268,3.129874174587016,3.5326135283425453,0.8090919797432575,0.9057170049629116,0.7148752995473506,0.7373099318944054,0.7749025446139983,0.7784107946026987,0.8033598795514878,0.8090919797432575,0.7961863711821198,0.8229977810568504,0.8794937784088488,0.8915318168380406,0.8972305400857747,0.9057170049629116,[0.54296875 0.54296875 3.        ],"(34, 512, 512)",[8887192   25704],True,"[[0, 33, 219, 240, 227, 281]]",CT,2.253209494,2.503851995,0.563302374,0.625962999,0.563302374,0.563302374,0.563302374,0.563302374,0.563302374,0.563302374,0.625962999,0.625962999,0.625962999,0.625962999,0.625962999,0.625962999,2.557386928,2.980786022,0.672715357,0.799490401,0.0,0.574362093,0.638450474,0.644643359,0.650754371,0.672715357,0.0,0.691351588,0.732059926,0.748300739,0.755004363,0.799490401,0.066833993,0.0,0.016708498,0.0,0.016708498,0.016708498,0.016708498,0.016708498,0.016708498,0.016708498,0.0,0.0,0.0,0.0,0.0,0.0,45.43026232719421,7.61854100227356,7.627593278884888,7.481106042861938,7.446054935455322,7.668777704238892,7.588189363479614,2.910807143023612,3.427884560578621,0.7739017000504965,0.9084242194733434,0.5767803236502203,0.6884146066909811,0.7278758694489031,0.7173932423999286,0.7343798778040405,0.7739017000504965,0.7342742152676908,0.8278855301525624,0.8624299063930135,0.8293038132513796,0.8679959661212757,0.9084242194733434,1.0,90.0
380,CT_GTVpNCCT_segrap_0067,3.186551570892334,0.501666784286499,0.5114841461181641,0.548872709274292,0.5400941371917725,0.5347046852111816,0.5497291088104248,3.4270227605819272,3.8852704784620986,0.8710252600297177,0.9926485696843532,0.806488197283397,0.8298548342919748,0.8492283114141443,0.8630072442428883,0.8643471577640486,0.8710252600297177,0.9071678088445848,0.9405563734219335,0.9641637475323876,0.9747975401360373,0.97970671924053,0.9926485696843532,[0.53515625 0.53515625 3.        ],"(17, 512, 512)",[4440514   15934],True,"[[0, 16, 256, 288, 226, 283]]",CT,3.013690202,3.310864966,0.75342255,0.827716241,0.75342255,0.75342255,0.75342255,0.75342255,0.75342255,0.75342255,0.827716241,0.827716241,0.827716241,0.827716241,0.827716241,0.827716241,3.149784494,3.605384431,0.78742175,0.898086279,0.0,0.777356379,0.789791685,0.789419179,0.788184565,0.78742175,0.0,0.895365148,0.905369018,0.903161389,0.900128311,0.898086279,0.772929492,0.261252561,0.177148188,0.0,0.243253317,0.263417502,0.192665037,0.180701584,0.179280026,0.177148188,0.506396013,0.522505121,0.0,0.0,0.0,0.0,44.98463225364685,7.537061214447021,7.451724290847778,7.461000919342041,7.422269582748413,7.613810777664185,7.498765468597412,2.9938772944487093,3.5838338996510046,0.8028297437509826,0.961829666245924,0.4742071239533168,0.652215628442486,0.7390004529669334,0.771832032701598,0.7555221226834439,0.8028297437509826,0.6316119194198796,0.8040036303813198,0.8793007668523019,0.9152275515454972,0.9063889329395836,0.961829666245924,1.0,90.0
